"1800EHH0491","",395340,395860,"Ashton Road (to def rte)","Garden Street","N","ASHTON ROAD","GARDEN STREET","N0075097","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH0492","",395340,395860,"Ashton Road (to def rte)","Garden Street","S","ASHTON ROAD","GARDEN STREET","N0075097","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH0511","",394947,394519,"Church Street","Henry Street","SW","CHURCH STREET","HENRY STREET","E0028879","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH0512","",394947,394519,"Church Street","Henry Street","NE","CHURCH STREET","HENRY STREET","E0028879","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH0521","",398101,397340,"Stalyhill Drive/Haycock Close (SE Bnd)","Haycock Close","SW","STALYHILL DRIVE","HAYCOCK CLOSE","N0075208","","","BCT","HAR","OTH","ACT",1,"DIRECTION AMENDED","N","","","2010-10-18"
"1800EHH0551","",393080,399725,"Knowle Avenue (Wbd)","Buttermere Road","W","KNOWLE AVENUE","BUTTERMERE ROAD","E0028298","","","BCT","HAR","OTH","ACT",0,"","N","","","2007-11-01"
"1800EHH0561","",398182,397181,"Stalyhill Drive/Cornfield","Cornfield","N","STALYHILL DRIVE","CORNFIELD","N0075208","","","BCT","HAR","OTH","DEL",1,"DIRECTION AMENDED","N","","","2010-10-18"
"1800EHH0562","",398182,397181,"Stalyhill Drive/Cornfield","Cornfield","S","STALYHILL DRIVE","CORNFIELD","N0075208","","","BCT","HAR","OTH","DEL",1,"DIRECTION AMENDED","N","","","2010-10-18"
"1800EHH0571","",398220,396957,"Stalyhill Drive/Broadacre (NW Bnd)","Broadacre","N","STALYHILL DRIVE","BROADACRE","E0028517","","","BCT","HAR","OTH","ACT",1,"DIRECTION AMENDED","N","","","2010-10-18"
"1800EHH0581","",394860,397569,"Birch Lane (opp EH0314 to def rte)","Boyd's Walk","NW","BIRCH LANE","BOYDS WALK","E0028357","","","BCT","HAR","OTH","DEL",1,"INDICATOR AMENDED","N","","","2010-03-29"
"1800EHH0591","",394712,397867,"Morrison's Superstore","Foudary Street","W","MORRISON'S C PK","FOUDARY STREET","E0028357","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH0592","",394712,397867,"Morrison's Superstore","Foudary Street","E","MORRISON'S C PK","FOUDARY STREET","E0028357","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH0611","",395066,397123,"All Saints R C High School","Birch Road","N","KENYON AVENUE","BIRCH ROAD","E0028357","","","BCT","HAR","OTH","DEL",1,"STOP REMOVED","N","","","2010-10-18"
"1800EHH0612","",395066,397123,"All Saints R C High School","Birch Road","S","KENYON AVENUE","BIRCH ROAD","E0028357","","","BCT","HAR","OTH","DEL",1,"STOP REMOVED","N","","","2010-10-18"
"1800EHH0631","",391159,399383,"Lumb Lane","Littlemoss Road","N","LUMB LANE","LITTLEMOSS ROAD","E0028981","","","BCT","HAR","OTH","ACT",0,"","N","","","2007-11-01"
"1800EHH0651","",392851,399931,"Crowhill Road (Nbd)","Ambleside Av Op","N","CROWHILL ROAD","AMBLESIDE AV OP","E0028298","","","BCT","HAR","OTH","ACT",0,"","N","","","2007-11-01"
"1800EHH0711","",399572,395806,"Back Moor (to define route)","Mottram Moor","E","BACK MOOR","MOTTRAM MOOR","E0029109","","","BCT","HAR","OTH","DEL",1,"STOP REMOVED","N","","","2010-10-18"
"1800EHH0712","",399572,395806,"Back Moor (to define route)","Mottram Moor","W","BACK MOOR","MOTTRAM MOOR","E0029109","","","BCT","HAR","OTH","DEL",1,"STOP REMOVED","N","","","2010-10-18"
"1800EHH0721","",394199,398968,"Scotland St roundabout (to def route)","Park Drive","W","SCOTLAND STREET","PARK DRIVE","E0028492","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH0731","",399320,395447,"Market Place/Court House","Ashworth Lane","S","MARKET PLACE","ASHWORTH LANE","E0029109","","","BCT","HAR","OTH","DEL",1,"STOP REMOVED","N","","","2010-10-29"
"1800EHH0732","",399320,395447,"Market Place/Court House","Ashworth Lane","N","MARKET PLACE","ASHWORTH LANE","E0029109","","","BCT","HAR","OTH","DEL",1,"STOP REMOVED","N","","","2010-10-29"
"1800EHH0741","",394936,400827,"St Christophers Road/Lees Road","Lees Road","E","ST CHRISTOPH RD","LEES ROAD","E0028806","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH0742","",394936,400827,"St Christophers Road/Lees Road","Lees Road","W","ST CHRISTOPH RD","LEES ROAD","E0028806","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH0751","",395096,400809,"St Christophers Rd/Nook Lane","Nook Lane","NE","ST CHRISTOPH RD","NOOK LANE","E0028806","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH0752","",395096,400809,"St Christophers Rd/Nook Lane","Nook Lane","SW","ST CHRISTOPH RD","NOOK LANE","E0028806","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH0761","",390269,394483,"Windmill Lane (NE Bnd)","Thornley Lane S","NE","WINDMILL LANE","THORNLEY LANE S","E0028316","","","BCT","HAR","OTH","DEL",1,"DIRECTION AMENDED","N","","","2010-10-29"
"1800EHH0771","",394109,397173,"Thorncliffe Ave (opp EH4610)(to def rte)","Inverness Road","W","THORNCLIFFE AVE","INVERNESS ROAD","E0029137","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH0781","",394934,400532,"Nook Lane/Lees Road","Lees Road","NE","NOOK LANE","LEES ROAD","N0075024","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH0782","",394934,400532,"Nook Lane/Lees Road","Lees Road","SW","NOOK LANE","LEES ROAD","N0075024","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH0791","",395930,399426,"Ridge Hill Primary School","The Close","NE","SCHOOL CRESCENT","THE CLOSE","E0029252","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH0792","",395930,399426,"Ridge Hill Primary School","The Close","SW","SCHOOL CRESCENT","THE CLOSE","E0029252","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH0801","",397754,399100,"Brushes Road (to def rte)","Elm Road","SE","BRUSHES ROAD","ELM ROAD","E0028640","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH0802","",397754,399100,"Brushes Road (to def rte)","Elm Road","NW","BRUSHES ROAD","ELM ROAD","E0028640","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH0811","",397968,399007,"Poplars Road/Tudor Avenue (N Bnd)","Poplars Road","N","POPLARS ROAD","TUDOR AVENUE","E0028640","","","BCT","HAR","OTH","ACT",2,"DIRECTION AMENDED","N","","","2010-10-29"
"1800EHH0821","",397914,399209,"Poplars Road/Elm Road (SE Bnd)","Elm Road","S","POPLARS ROAD","ELM ROAD","E0028640","","","BCT","HAR","OTH","ACT",1,"DIRECTION AMENDED","N","","","2010-10-29"
"1800EHH0831","",395337,399701,"Internal Rd (NE bnd)","Hospital","NE","HARTSHEAD WAY","FOUNTAIN STREET","N0075180","","","BCT","HAR","OTH","ACT",2,"DIRECTION AMENDED","N","","","2011-01-07"
"1800EHH0841","",392007,394085,"Yew Tree Road","None","E","YEW TREE ROAD","Yew Tree Road","N0074964","","","BCT","HAR","OTH","ACT",0,"","N","","","2007-11-01"
"1800EHH0851","",392453,395848,"York Road","Ashton Road","E","YORK ROAD","ASHTON ROAD","N0074964","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH0852","",392453,395848,"York Road","Ashton Road","W","YORK ROAD","ASHTON ROAD","N0074964","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH0861","",398080,396940,"Mottram Old Road/Moorland Fold (N Bnd)","Stalyhill Drive","N","MOTTRAM OLD RD.","STALYHILL DRIVE","E0028517","","","BCT","HAR","OTH","ACT",2,"DIRECTION AMENDED","N","","","2010-10-18"
"1800EHH0871","",393414,401023,"Limehurst Farm/Camberwell Drive (N Bnd)","None","W","CAMBERWELL DR","Limehurst Farm/Camberwell Drive (N Bnd)","E0028971","","","BCT","HAR","OTH","ACT",1,"DIRECTION AMENDED","N","","","2010-10-29"
"1800EHH0881","",395190,396241,"Talbot Road (Ebd)","None","E","TALBOT ROAD","Talbot Road (Ebd)","N0075097","","","BCT","HAR","OTH","ACT",0,"","N","","","2007-11-01"
"1800EHH0891","",395210,396520,"Harbour Farm Road","Barley Croft Rd","E","HARBOUR FARM RD","BARLEY CROFT RD","N0075097","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH0892","",395210,396520,"Harbour Farm Road","Barley Croft Rd","W","HARBOUR FARM RD","BARLEY CROFT RD","N0075097","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH0901","",395515,396470,"Barley Croft Road/Acresfield Road","Acresfield Road","E","BARLEY CROFT RD","ACRESFIELD ROAD","N0075097","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH0902","",395515,396470,"Barley Croft Road/Acresfield Road","Acresfield Road","W","BARLEY CROFT RD","ACRESFIELD ROAD","N0075097","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH0911","",395820,396600,"Bradley Green Road","None","E","BRADLEY GRN RD","Bradley Green Road","N0075097","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH0912","",395820,396600,"Bradley Green Road","None","W","BRADLEY GRN RD","Bradley Green Road","N0075097","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH0921","",395456,393297,"Joel Lane (SE Bnd)","Buckley Close","SE","JOEL LANE","BUCKLEY CLOSE","E0028434","","","BCT","HAR","OTH","ACT",1,"DIRECTION AMENDED","N","","","2010-10-14"
"1800EHH0931","",390477,394672,"Windmill Lane (SW Bnd)","Windmill Lane","SW","WINDMILL LANE","KENT ROAD","E0028316","","","BCT","HAR","OTH","ACT",1,"DIRECTION AMENDED","N","","","2010-10-29"
"1800EHH0941","",390250,399250,"Cypress Road","None","NE","CYPRESS ROAD","Cypress Road","E0028477","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH0942","",390250,399250,"Cypress Road","None","SW","CYPRESS ROAD","Cypress Road","E0028477","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH0951","",390192,399447,"Gloucester Rd/Suffolk Ave","Nr Open Space","W","GLOUCESTER ROAD","Gloucester Rd/Suffolk Ave","E0028477","","","BCT","HAR","OTH","DEL",1,"NAME AMENDED","N","","","2008-08-27"
"1800EHH0952","",390192,399447,"Gloucester Rd/Suffolk Ave","Nr Open Space","E","GLOUCESTER ROAD","Gloucester Rd/Suffolk Ave","E0028477","","","BCT","HAR","OTH","DEL",1,"NAME AMENDED","N","","","2008-08-27"
"1800EHH0961","",389949,399416,"Somerset Road","None","W","SOMERSET ROAD","Somerset Road","E0028477","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH0962","",389949,399416,"Somerset Road","None","E","SOMERSET ROAD","Somerset Road","E0028477","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH0971","",389870,399338,"Lancaster Road","None","S","LANCASTER ROAD","Lancaster Road","E0028477","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH0972","",389870,399338,"Lancaster Road","None","N","LANCASTER ROAD","Lancaster Road","E0028477","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH0981","",394245,397178,"Inverness Road (Wbd)","Rothesay Ave Op","W","INVERNESS ROAD","ROTHESAY AVE OP","E0028357","","","BCT","HAR","OTH","ACT",0,"","N","","","2007-11-01"
"1800EHH0991","",394628,397091,"Armadale Road","Inverness Road","N","ARMADALE ROAD","INVERNESS ROAD","E0028357","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH0992","",394628,397091,"Armadale Road","Inverness Road","S","ARMADALE ROAD","INVERNESS ROAD","E0028357","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH1001","",394932,400039,"Whiteacre Road","Queens Road","SW","WHITEACRE ROAD","QUEENS ROAD","E0028873","","","BCT","HAR","OTH","DEL",1,"STOP REMOVED","N","","","2010-10-29"
"1800EHH1002","",394932,400039,"Whiteacre Road","Queens Road","NE","WHITEACRE ROAD","QUEENS ROAD","E0028873","","","BCT","HAR","OTH","DEL",1,"STOP REMOVED","N","","","2010-10-29"
"1800EHH1011","",394960,400210,"Palace Road (E Bnd)","Queens Road","W","PALACE ROAD","QUEENS ROAD","E0028873","","","BCT","HAR","OTH","ACT",1,"DIRECTION AMENDED","N","","","2010-10-29"
"1800EHH1021","",395443,400154,"Palace Road (W Bnd)","Hadfield Cres","W","PALACE ROAD","LEECH AVENUE","E0028873","","","BCT","HAR","OTH","ACT",2,"DIRECTION AMENDED","N","","","2010-10-29"
"1800EHH1031","",395541,400145,"Rose Hill Road/Palace Road (N Bnd)","Palace Road","N","ROSE HILL ROAD","PALACE ROAD","E0028766","","","BCT","HAR","OTH","ACT",1,"DIRECTION AMENDED","N","","","2010-10-29"
"1800EHH1041","",395562,400317,"Rose Hill Road (S Bnd)","Aldergate Grove","S","ROSE HILL ROAD","ALDERGATE GROVE","E0028766","","","BCT","HAR","OTH","ACT",1,"DIRECTION AMENDED","N","","","2010-10-29"
"1800EHH1051","",395601,400648,"Rosehill Road/Weymouth Road (S Bnd)","Matlock Avenue","S","ROSEHILL ROAD","WEYMOUTH ROAD","E0028766","","","BCT","HAR","OTH","ACT",1,"DIRECTION AMENDED","N","","","2010-10-29"
"1800EHH1061","",396045,400895,"Gorsey Lane","None","E","GORSEY LANE","Gorsey Lane","E0028766","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH1062","",396045,400895,"Gorsey Lane","None","W","GORSEY LANE","Gorsey Lane","E0028766","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH1071","",396775,402705,"Waterton Lane","None","S","WATERTON LANE","Waterton Lane","E0029479","","","BCT","HAR","OTH","DEL",1,"REMOVED","N","","","2011-01-10"
"1800EHH1072","",396775,402705,"Waterton Lane","None","N","WATERTON LANE","Waterton Lane","E0029479","","","BCT","HAR","OTH","DEL",1,"REMOVED","N","","","2011-01-10"
"1800EHH1081","",390490,394950,"Anson Road (SW Bnd)","Windsor Road","SW","ANSON ROAD","WINDSOR ROAD","E0028316","","","BCT","HAR","OTH","ACT",1,"DIRECTION AMENDED","N","","","2010-10-29"
"1800EHH1091","",393783,400640,"Gambrel Bank Road","Holland Grove","N","GAMBREL BANK RD","HOLLAND GROVE","E0029338","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH1092","",393783,400640,"Gambrel Bank Road","Holland Grove","S","GAMBREL BANK RD","HOLLAND GROVE","E0029338","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH1101","",393533,400444,"Wilshaw Grove (N Bnd)","None","NW","WILSHAW GROVE","Wilshaw Grove (N Bnd)","E0029507","","","BCT","HAR","OTH","DEL",2,"DIRECTION AMENDED","N","","","2010-10-29"
"1800EHH1102","",393533,400444,"Wilshaw Grove (N Bnd)","None","SE","WILSHAW GROVE","Wilshaw Grove (N Bnd)","E0029507","","","BCT","HAR","OTH","DEL",2,"DIRECTION AMENDED","N","","","2010-10-29"
"1800EHH1111","",393308,400616,"Beech Mount (Eastbound)","Reins Lee Road","E","BEECH MOUNT","REINS LEE ROAD","E0029507","","","BCT","HAR","OTH","ACT",1,"NAME CHANGE","N","","","2009-11-06"
"1800EHH1121","",393237,400755,"Downshaw Road (Westbound)","Reins Lee Road","W","DOWNSHAW ROAD","REINS LEE ROAD","E0029507","","","BCT","HAR","OTH","ACT",1,"NAME","N","","","2009-11-06"
"1800EHH1131","",397435,398275,"Mottram Old Road/Stocks Lane (S Bnd)","Stocks Lane","SE","MOTTRAM OLD RD.","STOCKS LANE","E0029366","","","BCT","HAR","OTH","ACT",1,"DIRECTION AMENDED","N","","","2010-10-18"
"1800EHH1141","",397665,397580,"Mottram Old Road/Shutts Lane","Shutts Lane","NW","MOTTRAM OLD RD.","SHUTTS LANE","N0075208","","","BCT","HAR","OTH","DEL",1,"STOP REMOVED","N","","","2010-10-18"
"1800EHH1142","",397665,397580,"Mottram Old Road/Shutts Lane","Shutts Lane","SE","MOTTRAM OLD RD.","SHUTTS LANE","N0075208","","","BCT","HAR","OTH","DEL",1,"STOP REMOVED","N","","","2010-10-18"
"1800EHH1151","",390562,397853,"Williamson Lane","None","NE","WILLIAMSON LANE","Williamson Lane","E0028387","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH1152","",390562,397853,"Williamson Lane","None","SW","WILLIAMSON LANE","Williamson Lane","E0028387","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH1161","",390502,397830,"Ashton Hill Lane","Williamson Lane","N","ASHTON HILL LA","WILLIAMSON LANE","E0028387","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH1162","",390502,397830,"Ashton Hill Lane","Williamson Lane","S","ASHTON HILL LA","WILLIAMSON LANE","E0028387","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH1171","",390485,397535,"Ashton Hill Lane","Westway","N","ASHTON HILL LA","WESTWAY","E0028387","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH1172","",390485,397535,"Ashton Hill Lane","Westway","S","ASHTON HILL LA","WESTWAY","E0028387","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH1181","",393135,400834,"Springwood Way/Oldham Rd (NE Bnd)","Oldham Road","NE","SPRINGWOOD WAY","OLDHAM ROAD","E0028971","","","BCT","HAR","OTH","ACT",1,"DIRECTION AMENDED","N","","","2010-10-29"
"1800EHH1191","",393217,401034,"Camberwell Drive (SW Bnd)","The Heath","SW","CAMBERWELL DR","THE HEATH","E0028971","","","BCT","HAR","OTH","ACT",1,"DIRECTION AMENDED","N","","","2010-10-29"
"1800EHH1201","",393760,398600,"ASDA Superstore","Cavendish St","SE","ASDA INT ROAD","CAVENDISH ST","E0028492","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH1202","",393760,398600,"ASDA Superstore","Cavendish St","NW","ASDA INT ROAD","CAVENDISH ST","E0028492","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH1211","",394122,399455,"Cowhill Lane (to define route)","Westbury Street","S","COWHILL LANE","WESTBURY STREET","E0028492","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH1212","",394122,399455,"Cowhill Lane (to define route)","Westbury Street","N","COWHILL LANE","WESTBURY STREET","E0028492","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH1221","",396937,402399,"Waterton Lane (Nth bnd)","Arundel Street","N","WATERTON LANE","ARUNDEL STREET","N0075087","","","BCT","HAR","OTH","ACT",1,"NAME AMENDED","N","","","2011-01-10"
"1800EHH1231","",395345,396280,"St Mary's Road/Harbour Farm Road","Harbour Farm Rd","E","ST MARY'S ROAD","HARBOUR FARM RD","N0075097","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH1232","",395345,396280,"St Mary's Road/Harbour Farm Road","Harbour Farm Rd","W","ST MARY'S ROAD","HARBOUR FARM RD","N0075097","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH1241","",395885,396460,"Bradley Green Road","St Mary's Road","N","BRADLEY GRN RD","ST MARY'S ROAD","N0075097","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH1242","",395885,396460,"Bradley Green Road","St Mary's Road","S","BRADLEY GRN RD","ST MARY'S ROAD","N0075097","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH1251","",390220,394744,"Anson Road/Gloucester Road(NE Bnd)","Windsor Road","NE","ANSON ROAD","WINDSOR ROAD","E0028316","","","BCT","HAR","OTH","ACT",1,"DIRECTION AMENDED","N","","","2010-10-29"
"1800EHH1261","",398438,403355,"Huddersfield Rd/Hey Farm","Moorlands Drive","S","HUDDERSFIELD RD","MOORLANDS DRIVE","N0075006","","","BCT","HAR","OTH","ACT",0,"","N","","","2007-11-01"
"1800EHH1271","",398421,403355,"Huddersfield Rd (northbd) (to def.route)","None","N","HUDDERSFIELD RD","Huddersfield Rd (northbd) (to def.route)","N0075006","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH1281","",392888,399954,"Ambleside Avenue (Ebd)","Crowhill Road","E","AMBLESIDE AVE","CROWHILL ROAD","E0028298","","","BCT","HAR","OTH","ACT",0,"","N","","","2007-11-01"
"1800EHH1291","",398836,401039,"Buckton Vale Rd (NE bnd to def rte)","Carrbrook Road","NE","BUCKTON VALE RD","CARRBROOK ROAD","E0028682","","","BCT","HAR","OTH","DEL",1,"DIRECTION AMENDED","N","","","2011-01-10"
"1800EHH1301","",398950,401020,"Castle Lane (Sth bnd to def rte)","Castle Lane","S","CASTLE LANE","LONG ROW","E0028682","","","BCT","HAR","OTH","DEL",1,"DIRECTION AMENDED","N","","","2011-01-10"
"1800EHH1311","",388863,398935,"Bristowe Street/Edge Lane","Edge Lane","N","BRISTOWE STREET","EDGE LANE","E0028353","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH1312","",388863,398935,"Bristowe Street/Edge Lane","Edge Lane","S","BRISTOWE STREET","EDGE LANE","E0028353","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH1321","",394534,397094,"Inverness Road (Wbd)","E Of Arran Road","W","INVERNESS ROAD","E OF ARRAN ROAD","E0028357","","","BCT","HAR","OTH","ACT",0,"","N","","","2007-11-01"
"1800EHH1331","",394357,397045,"Inverness Road (Wbd)","Montrose Ave Op","W","INVERNESS ROAD","MONTROSE AVE OP","E0028357","","","BCT","HAR","OTH","ACT",0,"","N","","","2007-11-01"
"1800EHH1341","",392792,394460,"Pendle Rd (NE bnd)","Pendle Road","NE","PENDLE ROAD","PENDLE ROAD","N0077407","","","BCT","HAR","OTH","ACT",2,"LOCATION AMENDED","N","","","2011-01-10"
"1800EHH1351","",392382,395223,"Acre Street/Cedar Grove (NW Bnd)","Cedar Grove","N","ACRE STREET","CEDAR GROVE","N0074964","","","BCT","HAR","OTH","ACT",1,"DIRECTION AMENDED","N","","","2010-10-14"
"1800EHH1361","",391999,394688,"Town Lane/Auburn Road","Os house 2","N","TOWN LANE","AUBURN ROAD","N0077407","","","BCT","HAR","OTH","ACT",2,"INDICATOR AMENDED","N","","","2009-05-18"
"1800EHH1371","",391920,394485,"Town Lane/Ruskin Avenue","Ruskin Avenue","S","TOWN LANE","RUSKIN AVENUE","N0074964","","","BCT","HAR","OTH","ACT",0,"","N","","","2007-11-01"
"1800EHH1381","",390633,397924,"Williamson Lane","Op Buller St","NE","WILLIAMSON LANE","OP BULLER ST","E0028387","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH1382","",390633,397924,"Williamson Lane","Op Buller St","SW","WILLIAMSON LANE","OP BULLER ST","E0028387","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH1391","",390474,397898,"Ashton Hill Lane","Op Ellen St","E","ASHTON HILL LA","OP ELLEN ST","E0028387","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH1392","",390474,397898,"Ashton Hill Lane","Op Ellen St","W","ASHTON HILL LA","OP ELLEN ST","E0028387","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH1401","",394391,400679,"Coronation Road","Platt Avenue","SE","CORONATION ROAD","PLATT AVENUE","E0029338","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH1402","",394391,400679,"Coronation Road","Platt Avenue","NW","CORONATION ROAD","PLATT AVENUE","E0029338","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH1411","",393546,400291,"Vicarage Road (N'bnd) To define route","Hillary Ave Opp","N","VICARAGE ROAD","HILLARY AVE OPP","E0029507","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH1421","",397652,403005,"Carrhill Rd (Sbd)","Dane Street","S","CARRHILL ROAD","DANE STREET","E0029479","","","BCT","HAR","OTH","ACT",0,"","N","","","2007-11-01"
"1800EHH1431","",398270,400742,"Buckton Vl.Rd(Wbd)opp.EH0828(to def.rte)","Huddersfield Rd","SW","BUCKTON VALE RD","HUDDERSFIELD RD","E0028647","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH1441","",394120,395135,"Mill Lane(northbd)opp EH4405(to def rte)","Frances St Opp","N","MILL LANE","FRANCES ST OPP","E0028907","","","BCT","HAR","OTH","DEL",1,"STOP REMOVED","N","","","2010-10-18"
"1800EHH1451","",397306,398802,"Demesne Drive (opp EH0832) to def route","Huddersfield Rd","W","DEMESNE DRIVE","HUDDERSFIELD RD","E0028277","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH1461","",395720,397497,"Fir Tree Lane","Poplar Road","E","FIR TREE LANE","POPLAR ROAD","N0075214","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH1462","",395720,397497,"Fir Tree Lane","Poplar Road","W","FIR TREE LANE","POPLAR ROAD","N0075214","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH1471","",394934,393647,"Knott Lane (opp EH4126) to def route","Woodfield Ave","SE","KNOTT LANE","WOODFIELD AVE","E0028434","","","BCT","HAR","OTH","DEL",0,"","N","","","2007-11-01"
"1800EHH1481","",397451,394426,"Felds Farm Rd (to def rte)","Opp Woods","SW","FIELDS FARM RD","Felds Farm Rd (to def rte)","E0028756","","","BCT","HAR","OTH","DEL",1,"NAME AMENDED","N","","","2008-08-22"
"1800EHH1491","",395632,393898,"Lilly Street (W bnd)","None","W","LILLY STREET","Lilly Street (W bnd)","E0028503","","","BCT","HAR","OTH","ACT",1,"DIRECTION AMENDED","N","","","2011-01-10"
"1800EHH1501","",395480,393712,"King Edward Rd (SW bnd)","Acorn Ave","SW","KING EDWARD RD","ACORN AVE","E0028434","","","BCT","HAR","OTH","ACT",1,"DIRECTION AMENDED","N","","","2011-01-10"
"1800EHH1511","",395290,393504,"King Edward Rd (NE bnd)","School Lane","NE","KING EDWARD RD","SCHOOL LANE","E0028434","","","BCT","HAR","OTH","ACT",1,"DIRECTION AMENDED","N","","","2011-01-10"
"1800EHH1521","",395219,393550,"Gloucester Road (NW bnd)","School","NW","GLOUCESTER ROAD","Gloucester Road (NW bnd)","E0028434","","","BCT","HAR","OTH","ACT",2,"DIRECTION AMENDED","N","","","2011-01-10"
"1800EHH1531","",395124,393832,"Marlborough Road (Sth bnd)","Balmoral Ave","S","MARLBOROUGH RD","BALMORAL AVE","E0028434","","","BCT","HAR","OTH","ACT",1,"DIRECTION AMENDED","N","","","2011-01-10"
"1800EHH1541","",394800,394050,"Grosvenor Road (westbound)","Knott Field","W","GROSVENOR ROAD","KNOTT FIELD","E0028879","","","BCT","HAR","OTH","ACT",0,"","N","","","2007-11-01"
